model,feature,importance_mean,importance_std,importance_mean_minus_std,used_in_retrain,run_date
AAPL_xgb,skew_10,-0.0261064440585102,0.0378611351105259,-0.0639675791690362,0,2026-03-06
AAPL_xgb,kurt_10,0.0719003090873744,0.0331248091768434,0.0387754999105309,1,2026-03-06
AAPL_xgb,ma_20,0.0,0.0,0.0,0,2026-03-06
AAPL_xgb,min_20,0.0,0.0,0.0,0,2026-03-06
AAPL_xgb,q25_20,0.0,0.0,0.0,0,2026-03-06
AAPL_xgb,median_20,0.0,0.0,0.0,0,2026-03-06
AAPL_xgb,q75_20,0.0,0.0,0.0,0,2026-03-06
AAPL_xgb,max_20,0.0,0.0,0.0,0,2026-03-06
AAPL_xgb,std_20,0.0017894703990374,0.0085373575126247,-0.0067478871135872,1,2026-03-06
AAPL_xgb,ema_20,0.0,0.0,0.0,0,2026-03-06
AAPL_xgb,norm_band_20,-0.0312377614852708,0.0066843748549703,-0.0379221363402412,0,2026-03-06
AAPL_xgb,skew_20,0.0371622469180663,0.0520037936226144,-0.014841546704548,1,2026-03-06
AAPL_xgb,kurt_20,-0.0348482107743617,0.0382875903516913,-0.0731358011260531,0,2026-03-06
AAPL_xgb,ma_50,0.0,0.0,0.0,0,2026-03-06
AAPL_xgb,min_50,0.0,0.0,0.0,0,2026-03-06
AAPL_xgb,q25_50,0.0,0.0,0.0,0,2026-03-06
AAPL_xgb,median_50,0.0,0.0,0.0,0,2026-03-06
AAPL_xgb,q75_50,0.0,0.0,0.0,0,2026-03-06
AAPL_xgb,max_50,0.0,0.0,0.0,0,2026-03-06
AAPL_xgb,std_50,0.002917949969952,0.0,0.002917949969952,1,2026-03-06
AAPL_xgb,ema_50,0.0,0.0,0.0,0,2026-03-06
AAPL_xgb,norm_band_50,0.0204340702066054,0.0109771657725587,0.0094569044340467,1,2026-03-06
AAPL_xgb,std_ratio_5_20,0.0141424746085436,0.0080895348385227,0.0060529397700208,1,2026-03-06
AAPL_xgb,Close_up,0.0,0.0,0.0,0,2026-03-06
AAPL_xgb,median_5_up,0.0,0.0,0.0,0,2026-03-06
AAPL_xgb,median_10_up,0.0009923097414848,0.0012153275145874,-0.0002230177731025,1,2026-03-06
AAPL_xgb,median_20_up,0.0044765204191208,0.0011613290164987,0.0033151914026221,1,2026-03-06
AAPL_xgb,median_50_up,0.0,0.0,0.0,0,2026-03-06
AAPL_xgb,entropy_20,0.0185066841924803,0.0141685748381057,0.0043381093543745,1,2026-03-06
AAPL_xgb,dow,0.0185825184942821,0.00978398182092,0.0087985366733621,1,2026-03-06
AAPL_xgb,dom,0.0087173984600949,0.0103261146389147,-0.0016087161788197,1,2026-03-06
AAPL_xgb,month,-0.0255466988166947,0.0392907427647255,-0.0648374415814203,0,2026-03-06
AAPL_xgb,sin_week,-0.0041636383495268,0.0142276627170529,-0.0183913010665798,0,2026-03-06
AAPL_xgb,cos_week,0.0036147708312059,0.0058440595098753,-0.0022292886786694,1,2026-03-06
