model,dataset,MAE,MSE,RMSE,MAPE,R2,EVS,run_date,ABT Window,Train Window,Test Window,Predict Date,retrained
NEE_lgbm,test,1.0326,1.6489,1.2841,0.0116,0.9178,0.943,2026-03-06T20:44:16.588836+00:00,2025-01-15 a 2026-03-04,2025-01-15 a 2026-01-06,2026-01-07 a 2026-03-04,2026-03-04,1
NEE_arima,train,0.9367,1.6352,1.2787,0.0128,0.9511,0.9511,2026-03-06T20:44:16.588836+00:00,2025-01-15 a 2026-03-04,2025-01-15 a 2026-01-06,2026-01-07 a 2026-03-04,2026-03-04,0
NEE_arima,test,0.9259,1.3638,1.1678,0.0104,0.9321,0.9362,2026-03-06T20:44:16.588836+00:00,2025-01-15 a 2026-03-04,2025-01-15 a 2026-01-06,2026-01-07 a 2026-03-04,2026-03-04,0
NVDA_linreg,train,2.4754,10.6765,3.2675,0.0171,0.9883,0.9883,2026-03-06T20:44:16.588836+00:00,2025-01-15 a 2026-03-04,2025-01-15 a 2026-01-06,2026-01-07 a 2026-03-04,2026-03-04,0
NVDA_linreg,test,3.5867,20.626,4.5416,0.0194,0.1469,0.255,2026-03-06T20:44:16.588836+00:00,2025-01-15 a 2026-03-04,2025-01-15 a 2026-01-06,2026-01-07 a 2026-03-04,2026-03-04,0
NVDA_linreg,train,2.5399,11.9676,3.4594,0.0174,0.9868,0.9868,2026-03-06T20:44:16.588836+00:00,2025-01-15 a 2026-03-04,2025-01-15 a 2026-01-06,2026-01-07 a 2026-03-04,2026-03-04,1
NVDA_linreg,test,4.7866,33.2194,5.7636,0.0257,-0.374,0.281,2026-03-06T20:44:16.588836+00:00,2025-01-15 a 2026-03-04,2025-01-15 a 2026-01-06,2026-01-07 a 2026-03-04,2026-03-04,1
NVDA_rf,train,2.6272,13.052,3.6127,0.0181,0.9856,0.9856,2026-03-06T20:44:16.588836+00:00,2025-01-15 a 2026-03-04,2025-01-15 a 2026-01-06,2026-01-07 a 2026-03-04,2026-03-04,0
NVDA_rf,test,3.1615,16.846,4.1044,0.0172,0.3032,0.3034,2026-03-06T20:44:16.588836+00:00,2025-01-15 a 2026-03-04,2025-01-15 a 2026-01-06,2026-01-07 a 2026-03-04,2026-03-04,0
NVDA_rf,train,2.5888,12.1467,3.4852,0.0178,0.9866,0.9866,2026-03-06T20:44:16.588836+00:00,2025-01-15 a 2026-03-04,2025-01-15 a 2026-01-06,2026-01-07 a 2026-03-04,2026-03-04,1
NVDA_rf,test,3.1746,17.1689,4.1435,0.0172,0.2899,0.2899,2026-03-06T20:44:16.588836+00:00,2025-01-15 a 2026-03-04,2025-01-15 a 2026-01-06,2026-01-07 a 2026-03-04,2026-03-04,1
NVDA_xgb,train,1.5442,4.3952,2.0965,0.0106,0.9952,0.9952,2026-03-06T20:44:16.588836+00:00,2025-01-15 a 2026-03-04,2025-01-15 a 2026-01-06,2026-01-07 a 2026-03-04,2026-03-04,0
NVDA_xgb,test,3.0534,14.826,3.8505,0.0166,0.3868,0.3873,2026-03-06T20:44:16.588836+00:00,2025-01-15 a 2026-03-04,2025-01-15 a 2026-01-06,2026-01-07 a 2026-03-04,2026-03-04,0
NVDA_xgb,train,2.2461,9.0202,3.0034,0.0154,0.9901,0.9901,2026-03-06T20:44:16.588836+00:00,2025-01-15 a 2026-03-04,2025-01-15 a 2026-01-06,2026-01-07 a 2026-03-04,2026-03-04,1
NVDA_xgb,test,2.952,15.066,3.8815,0.016,0.3769,0.3884,2026-03-06T20:44:16.588836+00:00,2025-01-15 a 2026-03-04,2025-01-15 a 2026-01-06,2026-01-07 a 2026-03-04,2026-03-04,1
NVDA_lgbm,train,1.9669,7.4311,2.726,0.0135,0.9918,0.9918,2026-03-06T20:44:16.588836+00:00,2025-01-15 a 2026-03-04,2025-01-15 a 2026-01-06,2026-01-07 a 2026-03-04,2026-03-04,0
NVDA_lgbm,test,3.377,17.3686,4.1676,0.0183,0.2816,0.2898,2026-03-06T20:44:16.588836+00:00,2025-01-15 a 2026-03-04,2025-01-15 a 2026-01-06,2026-01-07 a 2026-03-04,2026-03-04,0
NVDA_lgbm,train,2.5186,12.0285,3.4682,0.0173,0.9868,0.9868,2026-03-06T20:44:16.588836+00:00,2025-01-15 a 2026-03-04,2025-01-15 a 2026-01-06,2026-01-07 a 2026-03-04,2026-03-04,1
NVDA_lgbm,test,3.0488,15.9344,3.9918,0.0166,0.3409,0.3423,2026-03-06T20:44:16.588836+00:00,2025-01-15 a 2026-03-04,2025-01-15 a 2026-01-06,2026-01-07 a 2026-03-04,2026-03-04,1
NVDA_arima,train,3.032,17.6331,4.1992,0.0209,0.9806,0.9806,2026-03-06T20:44:16.588836+00:00,2025-01-15 a 2026-03-04,2025-01-15 a 2026-01-06,2026-01-07 a 2026-03-04,2026-03-04,0
NVDA_arima,test,3.2335,18.5848,4.311,0.0176,0.2313,0.2378,2026-03-06T20:44:16.588836+00:00,2025-01-15 a 2026-03-04,2025-01-15 a 2026-01-06,2026-01-07 a 2026-03-04,2026-03-04,0
ORCL_linreg,train,4.6199,44.2355,6.651,0.0227,0.9832,0.9832,2026-03-06T20:44:16.588836+00:00,2025-01-15 a 2026-03-04,2025-01-15 a 2026-01-06,2026-01-07 a 2026-03-04,2026-03-04,0
ORCL_linreg,test,16.6805,334.0652,18.2774,0.1035,0.0035,0.7794,2026-03-06T20:44:16.588836+00:00,2025-01-15 a 2026-03-04,2025-01-15 a 2026-01-06,2026-01-07 a 2026-03-04,2026-03-04,0
ORCL_linreg,train,4.9076,53.0976,7.2868,0.0239,0.9798,0.9798,2026-03-06T20:44:16.588836+00:00,2025-01-15 a 2026-03-04,2025-01-15 a 2026-01-06,2026-01-07 a 2026-03-04,2026-03-04,1
ORCL_linreg,test,16.8353,334.2511,18.2825,0.1017,0.0029,0.8414,2026-03-06T20:44:16.588836+00:00,2025-01-15 a 2026-03-04,2025-01-15 a 2026-01-06,2026-01-07 a 2026-03-04,2026-03-04,1
ORCL_rf,train,4.4886,44.5799,6.6768,0.022,0.983,0.983,2026-03-06T20:44:16.588836+00:00,2025-01-15 a 2026-03-04,2025-01-15 a 2026-01-06,2026-01-07 a 2026-03-04,2026-03-04,0
ORCL_rf,test,4.8943,33.5211,5.7897,0.0302,0.9,0.9047,2026-03-06T20:44:16.588836+00:00,2025-01-15 a 2026-03-04,2025-01-15 a 2026-01-06,2026-01-07 a 2026-03-04,2026-03-04,0
ORCL_rf,train,4.5804,47.2568,6.8744,0.0223,0.982,0.982,2026-03-06T20:44:16.588836+00:00,2025-01-15 a 2026-03-04,2025-01-15 a 2026-01-06,2026-01-07 a 2026-03-04,2026-03-04,1
ORCL_rf,test,4.7152,32.3293,5.6859,0.0293,0.9036,0.9125,2026-03-06T20:44:16.588836+00:00,2025-01-15 a 2026-03-04,2025-01-15 a 2026-01-06,2026-01-07 a 2026-03-04,2026-03-04,1
ORCL_xgb,train,3.2987,25.6836,5.0679,0.0163,0.9902,0.9902,2026-03-06T20:44:16.588836+00:00,2025-01-15 a 2026-03-04,2025-01-15 a 2026-01-06,2026-01-07 a 2026-03-04,2026-03-04,0
ORCL_xgb,test,5.1579,38.7609,6.2258,0.0319,0.8844,0.8912,2026-03-06T20:44:16.588836+00:00,2025-01-15 a 2026-03-04,2025-01-15 a 2026-01-06,2026-01-07 a 2026-03-04,2026-03-04,0
ORCL_xgb,train,3.9765,30.5756,5.5295,0.0195,0.9884,0.9884,2026-03-06T20:44:16.588836+00:00,2025-01-15 a 2026-03-04,2025-01-15 a 2026-01-06,2026-01-07 a 2026-03-04,2026-03-04,1
ORCL_xgb,test,4.9045,35.0176,5.9176,0.0303,0.8955,0.9064,2026-03-06T20:44:16.588836+00:00,2025-01-15 a 2026-03-04,2025-01-15 a 2026-01-06,2026-01-07 a 2026-03-04,2026-03-04,1
ORCL_lgbm,train,3.5418,38.3878,6.1958,0.017,0.9854,0.9854,2026-03-06T20:44:16.588836+00:00,2025-01-15 a 2026-03-04,2025-01-15 a 2026-01-06,2026-01-07 a 2026-03-04,2026-03-04,0
ORCL_lgbm,test,5.1839,40.0346,6.3273,0.032,0.8806,0.8878,2026-03-06T20:44:16.588836+00:00,2025-01-15 a 2026-03-04,2025-01-15 a 2026-01-06,2026-01-07 a 2026-03-04,2026-03-04,0
ORCL_lgbm,train,4.4156,56.7021,7.5301,0.0209,0.9784,0.9784,2026-03-06T20:44:16.588836+00:00,2025-01-15 a 2026-03-04,2025-01-15 a 2026-01-06,2026-01-07 a 2026-03-04,2026-03-04,1
ORCL_lgbm,test,5.0396,36.575,6.0477,0.0311,0.8909,0.8981,2026-03-06T20:44:16.588836+00:00,2025-01-15 a 2026-03-04,2025-01-15 a 2026-01-06,2026-01-07 a 2026-03-04,2026-03-04,1
ORCL_arima,train,5.0556,74.6679,8.6411,0.0239,0.9716,0.9716,2026-03-06T20:44:16.588836+00:00,2025-01-15 a 2026-03-04,2025-01-15 a 2026-01-06,2026-01-07 a 2026-03-04,2026-03-04,0
ORCL_arima,test,4.7667,31.9481,5.6523,0.0293,0.9047,0.9088,2026-03-06T20:44:16.588836+00:00,2025-01-15 a 2026-03-04,2025-01-15 a 2026-01-06,2026-01-07 a 2026-03-04,2026-03-04,0
PG_linreg,train,1.1041,2.0866,1.4445,0.007,0.973,0.973,2026-03-06T20:44:16.588836+00:00,2025-01-15 a 2026-03-04,2025-01-15 a 2026-01-06,2026-01-07 a 2026-03-04,2026-03-04,0
PG_linreg,test,7.3519,66.4737,8.1531,0.0468,-0.2486,0.7667,2026-03-06T20:44:16.588836+00:00,2025-01-15 a 2026-03-04,2025-01-15 a 2026-01-06,2026-01-07 a 2026-03-04,2026-03-04,0
PG_linreg,train,1.2381,2.6892,1.6399,0.0078,0.9652,0.9652,2026-03-06T20:44:16.588836+00:00,2025-01-15 a 2026-03-04,2025-01-15 a 2026-01-06,2026-01-07 a 2026-03-04,2026-03-04,1
PG_linreg,test,3.6555,20.6547,4.5447,0.0231,0.612,0.8481,2026-03-06T20:44:16.588836+00:00,2025-01-15 a 2026-03-04,2025-01-15 a 2026-01-06,2026-01-07 a 2026-03-04,2026-03-04,1
PG_rf,train,1.2042,2.3803,1.5428,0.0076,0.9692,0.9692,2026-03-06T20:44:16.588836+00:00,2025-01-15 a 2026-03-04,2025-01-15 a 2026-01-06,2026-01-07 a 2026-03-04,2026-03-04,0
PG_rf,test,1.8952,5.0829,2.2545,0.0122,0.9045,0.9147,2026-03-06T20:44:16.588836+00:00,2025-01-15 a 2026-03-04,2025-01-15 a 2026-01-06,2026-01-07 a 2026-03-04,2026-03-04,0
PG_rf,train,1.1978,2.3465,1.5318,0.0075,0.9696,0.9696,2026-03-06T20:44:16.588836+00:00,2025-01-15 a 2026-03-04,2025-01-15 a 2026-01-06,2026-01-07 a 2026-03-04,2026-03-04,1
PG_rf,test,1.8843,5.187,2.2775,0.0121,0.9026,0.9253,2026-03-06T20:44:16.588836+00:00,2025-01-15 a 2026-03-04,2025-01-15 a 2026-01-06,2026-01-07 a 2026-03-04,2026-03-04,1
PG_xgb,train,0.7602,0.9087,0.9533,0.0048,0.9882,0.9882,2026-03-06T20:44:16.588836+00:00,2025-01-15 a 2026-03-04,2025-01-15 a 2026-01-06,2026-01-07 a 2026-03-04,2026-03-04,0
PG_xgb,test,2.1559,6.4864,2.5468,0.014,0.8782,0.8914,2026-03-06T20:44:16.588836+00:00,2025-01-15 a 2026-03-04,2025-01-15 a 2026-01-06,2026-01-07 a 2026-03-04,2026-03-04,0
PG_xgb,train,1.0577,1.8416,1.357,0.0067,0.9761,0.9761,2026-03-06T20:44:16.588836+00:00,2025-01-15 a 2026-03-04,2025-01-15 a 2026-01-06,2026-01-07 a 2026-03-04,2026-03-04,1
PG_xgb,test,1.9441,5.5907,2.3645,0.0126,0.895,0.9226,2026-03-06T20:44:16.588836+00:00,2025-01-15 a 2026-03-04,2025-01-15 a 2026-01-06,2026-01-07 a 2026-03-04,2026-03-04,1
PG_lgbm,train,0.9165,1.4166,1.1902,0.0058,0.9817,0.9817,2026-03-06T20:44:16.588836+00:00,2025-01-15 a 2026-03-04,2025-01-15 a 2026-01-06,2026-01-07 a 2026-03-04,2026-03-04,0
PG_lgbm,test,2.0144,5.6503,2.377,0.013,0.8939,0.912,2026-03-06T20:44:16.588836+00:00,2025-01-15 a 2026-03-04,2025-01-15 a 2026-01-06,2026-01-07 a 2026-03-04,2026-03-04,0
PG_lgbm,train,1.117,2.1577,1.4689,0.007,0.9721,0.9721,2026-03-06T20:44:16.588836+00:00,2025-01-15 a 2026-03-04,2025-01-15 a 2026-01-06,2026-01-07 a 2026-03-04,2026-03-04,1
PG_lgbm,test,1.8956,5.2639,2.2943,0.0122,0.9011,0.9208,2026-03-06T20:44:16.588836+00:00,2025-01-15 a 2026-03-04,2025-01-15 a 2026-01-06,2026-01-07 a 2026-03-04,2026-03-04,1
PG_arima,train,1.4223,3.6256,1.9041,0.009,0.953,0.953,2026-03-06T20:44:16.588836+00:00,2025-01-15 a 2026-03-04,2025-01-15 a 2026-01-06,2026-01-07 a 2026-03-04,2026-03-04,0
PG_arima,test,1.8095,4.7301,2.1749,0.0117,0.9112,0.9156,2026-03-06T20:44:16.588836+00:00,2025-01-15 a 2026-03-04,2025-01-15 a 2026-01-06,2026-01-07 a 2026-03-04,2026-03-04,0
PLTR_linreg,train,3.03,16.5362,4.0665,0.0235,0.9885,0.9885,2026-03-06T20:44:16.588836+00:00,2025-01-15 a 2026-03-04,2025-01-15 a 2026-01-06,2026-01-07 a 2026-03-04,2026-03-04,0
PLTR_linreg,test,13.6417,235.6463,15.3508,0.0954,0.1872,0.8198,2026-03-06T20:44:16.588836+00:00,2025-01-15 a 2026-03-04,2025-01-15 a 2026-01-06,2026-01-07 a 2026-03-04,2026-03-04,0
PLTR_linreg,train,3.2665,19.0182,4.361,0.0253,0.9868,0.9868,2026-03-06T20:44:16.588836+00:00,2025-01-15 a 2026-03-04,2025-01-15 a 2026-01-06,2026-01-07 a 2026-03-04,2026-03-04,1
PLTR_linreg,test,6.8624,71.7021,8.4677,0.0466,0.7527,0.9088,2026-03-06T20:44:16.588836+00:00,2025-01-15 a 2026-03-04,2025-01-15 a 2026-01-06,2026-01-07 a 2026-03-04,2026-03-04,1
PLTR_rf,train,3.1589,18.6365,4.317,0.0244,0.987,0.987,2026-03-06T20:44:16.588836+00:00,2025-01-15 a 2026-03-04,2025-01-15 a 2026-01-06,2026-01-07 a 2026-03-04,2026-03-04,0
PLTR_rf,test,4.275,33.2656,5.7676,0.029,0.8853,0.9017,2026-03-06T20:44:16.588836+00:00,2025-01-15 a 2026-03-04,2025-01-15 a 2026-01-06,2026-01-07 a 2026-03-04,2026-03-04,0
PLTR_rf,train,3.2085,18.3062,4.2786,0.0249,0.9872,0.9873,2026-03-06T20:44:16.588836+00:00,2025-01-15 a 2026-03-04,2025-01-15 a 2026-01-06,2026-01-07 a 2026-03-04,2026-03-04,1
PLTR_rf,test,4.1198,32.4809,5.6992,0.0281,0.888,0.9038,2026-03-06T20:44:16.588836+00:00,2025-01-15 a 2026-03-04,2025-01-15 a 2026-01-06,2026-01-07 a 2026-03-04,2026-03-04,1
PLTR_xgb,train,2.022,7.1879,2.681,0.0158,0.995,0.995,2026-03-06T20:44:16.588836+00:00,2025-01-15 a 2026-03-04,2025-01-15 a 2026-01-06,2026-01-07 a 2026-03-04,2026-03-04,0
PLTR_xgb,test,4.8415,39.7142,6.3019,0.0327,0.863,0.8937,2026-03-06T20:44:16.588836+00:00,2025-01-15 a 2026-03-04,2025-01-15 a 2026-01-06,2026-01-07 a 2026-03-04,2026-03-04,0
PLTR_xgb,train,2.8325,14.5117,3.8094,0.022,0.9899,0.9899,2026-03-06T20:44:16.588836+00:00,2025-01-15 a 2026-03-04,2025-01-15 a 2026-01-06,2026-01-07 a 2026-03-04,2026-03-04,1
PLTR_xgb,test,4.0405,30.3788,5.5117,0.0275,0.8952,0.9117,2026-03-06T20:44:16.588836+00:00,2025-01-15 a 2026-03-04,2025-01-15 a 2026-01-06,2026-01-07 a 2026-03-04,2026-03-04,1
PLTR_lgbm,train,2.4109,10.7139,3.2732,0.0186,0.9925,0.9925,2026-03-06T20:44:16.588836+00:00,2025-01-15 a 2026-03-04,2025-01-15 a 2026-01-06,2026-01-07 a 2026-03-04,2026-03-04,0
PLTR_lgbm,test,4.92,38.795,6.2286,0.0333,0.8662,0.8909,2026-03-06T20:44:16.588836+00:00,2025-01-15 a 2026-03-04,2025-01-15 a 2026-01-06,2026-01-07 a 2026-03-04,2026-03-04,0
PLTR_lgbm,train,3.1581,19.2274,4.3849,0.0244,0.9866,0.9866,2026-03-06T20:44:16.588836+00:00,2025-01-15 a 2026-03-04,2025-01-15 a 2026-01-06,2026-01-07 a 2026-03-04,2026-03-04,1
PLTR_lgbm,test,4.3486,35.1599,5.9296,0.0296,0.8787,0.894,2026-03-06T20:44:16.588836+00:00,2025-01-15 a 2026-03-04,2025-01-15 a 2026-01-06,2026-01-07 a 2026-03-04,2026-03-04,1
PLTR_arima,train,3.8038,27.0949,5.2053,0.0291,0.9811,0.9811,2026-03-06T20:44:16.588836+00:00,2025-01-15 a 2026-03-04,2025-01-15 a 2026-01-06,2026-01-07 a 2026-03-04,2026-03-04,0
PLTR_arima,test,3.9531,28.8663,5.3727,0.027,0.9004,0.9056,2026-03-06T20:44:16.588836+00:00,2025-01-15 a 2026-03-04,2025-01-15 a 2026-01-06,2026-01-07 a 2026-03-04,2026-03-04,0
TSLA_linreg,train,7.4524,92.8894,9.6379,0.0221,0.9814,0.9814,2026-03-06T20:44:16.588836+00:00,2025-01-15 a 2026-03-04,2025-01-15 a 2026-01-06,2026-01-07 a 2026-03-04,2026-03-04,0
TSLA_linreg,test,8.344,103.5677,10.1768,0.0197,0.5724,0.5732,2026-03-06T20:44:16.588836+00:00,2025-01-15 a 2026-03-04,2025-01-15 a 2026-01-06,2026-01-07 a 2026-03-04,2026-03-04,0
TSLA_linreg,train,8.1044,109.8109,10.4791,0.0241,0.9781,0.9781,2026-03-06T20:44:16.588836+00:00,2025-01-15 a 2026-03-04,2025-01-15 a 2026-01-06,2026-01-07 a 2026-03-04,2026-03-04,1
TSLA_linreg,test,14.1494,262.6377,16.2061,0.0333,-0.0843,0.6382,2026-03-06T20:44:16.588836+00:00,2025-01-15 a 2026-03-04,2025-01-15 a 2026-01-06,2026-01-07 a 2026-03-04,2026-03-04,1
TSLA_rf,train,8.3964,116.5404,10.7954,0.0247,0.9767,0.9767,2026-03-06T20:44:16.588836+00:00,2025-01-15 a 2026-03-04,2025-01-15 a 2026-01-06,2026-01-07 a 2026-03-04,2026-03-04,0
TSLA_rf,test,7.5716,86.3957,9.2949,0.018,0.6433,0.6456,2026-03-06T20:44:16.588836+00:00,2025-01-15 a 2026-03-04,2025-01-15 a 2026-01-06,2026-01-07 a 2026-03-04,2026-03-04,0
TSLA_rf,train,8.5718,119.1794,10.9169,0.0252,0.9762,0.9762,2026-03-06T20:44:16.588836+00:00,2025-01-15 a 2026-03-04,2025-01-15 a 2026-01-06,2026-01-07 a 2026-03-04,2026-03-04,1
TSLA_rf,test,7.4761,81.4905,9.0272,0.0178,0.6636,0.6707,2026-03-06T20:44:16.588836+00:00,2025-01-15 a 2026-03-04,2025-01-15 a 2026-01-06,2026-01-07 a 2026-03-04,2026-03-04,1
TSLA_xgb,train,5.294,47.4744,6.8902,0.0155,0.9905,0.9905,2026-03-06T20:44:16.588836+00:00,2025-01-15 a 2026-03-04,2025-01-15 a 2026-01-06,2026-01-07 a 2026-03-04,2026-03-04,0
TSLA_xgb,test,8.4089,104.0189,10.199,0.0199,0.5706,0.5757,2026-03-06T20:44:16.588836+00:00,2025-01-15 a 2026-03-04,2025-01-15 a 2026-01-06,2026-01-07 a 2026-03-04,2026-03-04,0
TSLA_xgb,train,3.4105,18.9696,4.3554,0.01,0.9962,0.9962,2026-03-06T20:44:16.588836+00:00,2025-01-15 a 2026-03-04,2025-01-15 a 2026-01-06,2026-01-07 a 2026-03-04,2026-03-04,1
TSLA_xgb,test,7.4958,87.0341,9.3292,0.0179,0.6407,0.6453,2026-03-06T20:44:16.588836+00:00,2025-01-15 a 2026-03-04,2025-01-15 a 2026-01-06,2026-01-07 a 2026-03-04,2026-03-04,1
TSLA_lgbm,train,6.1577,66.0809,8.129,0.0183,0.9868,0.9868,2026-03-06T20:44:16.588836+00:00,2025-01-15 a 2026-03-04,2025-01-15 a 2026-01-06,2026-01-07 a 2026-03-04,2026-03-04,0
TSLA_lgbm,test,8.6296,111.8329,10.5751,0.0205,0.5383,0.5394,2026-03-06T20:44:16.588836+00:00,2025-01-15 a 2026-03-04,2025-01-15 a 2026-01-06,2026-01-07 a 2026-03-04,2026-03-04,0
TSLA_lgbm,train,8.3446,116.497,10.7934,0.0247,0.9767,0.9767,2026-03-06T20:44:16.588836+00:00,2025-01-15 a 2026-03-04,2025-01-15 a 2026-01-06,2026-01-07 a 2026-03-04,2026-03-04,1
TSLA_lgbm,test,7.5519,84.8318,9.2104,0.018,0.6498,0.6525,2026-03-06T20:44:16.588836+00:00,2025-01-15 a 2026-03-04,2025-01-15 a 2026-01-06,2026-01-07 a 2026-03-04,2026-03-04,1
TSLA_arima,train,9.8208,160.592,12.6725,0.0289,0.9679,0.9679,2026-03-06T20:44:16.588836+00:00,2025-01-15 a 2026-03-04,2025-01-15 a 2026-01-06,2026-01-07 a 2026-03-04,2026-03-04,0
TSLA_arima,test,7.428,83.9848,9.1643,0.0177,0.6533,0.6552,2026-03-06T20:44:16.588836+00:00,2025-01-15 a 2026-03-04,2025-01-15 a 2026-01-06,2026-01-07 a 2026-03-04,2026-03-04,0
TSM_linreg,train,3.1777,17.1414,4.1402,0.0142,0.9926,0.9926,2026-03-06T20:44:16.588836+00:00,2025-01-15 a 2026-03-04,2025-01-15 a 2026-01-06,2026-01-07 a 2026-03-04,2026-03-04,0
TSM_linreg,test,11.8057,199.3916,14.1206,0.0332,0.451,0.7869,2026-03-06T20:44:16.588836+00:00,2025-01-15 a 2026-03-04,2025-01-15 a 2026-01-06,2026-01-07 a 2026-03-04,2026-03-04,0
TSM_linreg,train,3.4962,20.2728,4.5025,0.0157,0.9913,0.9913,2026-03-06T20:44:16.588836+00:00,2025-01-15 a 2026-03-04,2025-01-15 a 2026-01-06,2026-01-07 a 2026-03-04,2026-03-04,1
TSM_linreg,test,9.6943,147.8194,12.1581,0.0277,0.593,0.8084,2026-03-06T20:44:16.588836+00:00,2025-01-15 a 2026-03-04,2025-01-15 a 2026-01-06,2026-01-07 a 2026-03-04,2026-03-04,1
TSM_rf,train,3.6701,24.094,4.9086,0.0164,0.9897,0.9897,2026-03-06T20:44:16.588836+00:00,2025-01-15 a 2026-03-04,2025-01-15 a 2026-01-06,2026-01-07 a 2026-03-04,2026-03-04,0
TSM_rf,test,6.7433,76.0857,8.7227,0.0193,0.7905,0.8358,2026-03-06T20:44:16.588836+00:00,2025-01-15 a 2026-03-04,2025-01-15 a 2026-01-06,2026-01-07 a 2026-03-04,2026-03-04,0
TSM_rf,train,3.6904,23.1316,4.8095,0.0164,0.9901,0.9901,2026-03-06T20:44:16.588836+00:00,2025-01-15 a 2026-03-04,2025-01-15 a 2026-01-06,2026-01-07 a 2026-03-04,2026-03-04,1
TSM_rf,test,5.7393,59.0279,7.683,0.0164,0.8375,0.8545,2026-03-06T20:44:16.588836+00:00,2025-01-15 a 2026-03-04,2025-01-15 a 2026-01-06,2026-01-07 a 2026-03-04,2026-03-04,1
TSM_xgb,train,2.359,10.0436,3.1692,0.0106,0.9957,0.9957,2026-03-06T20:44:16.588836+00:00,2025-01-15 a 2026-03-04,2025-01-15 a 2026-01-06,2026-01-07 a 2026-03-04,2026-03-04,0
TSM_xgb,test,8.1571,103.0306,10.1504,0.0234,0.7163,0.8337,2026-03-06T20:44:16.588836+00:00,2025-01-15 a 2026-03-04,2025-01-15 a 2026-01-06,2026-01-07 a 2026-03-04,2026-03-04,0
TSM_xgb,train,3.2865,18.6049,4.3133,0.0147,0.992,0.992,2026-03-06T20:44:16.588836+00:00,2025-01-15 a 2026-03-04,2025-01-15 a 2026-01-06,2026-01-07 a 2026-03-04,2026-03-04,1
TSM_xgb,test,6.6434,68.2823,8.2633,0.019,0.812,0.812,2026-03-06T20:44:16.588836+00:00,2025-01-15 a 2026-03-04,2025-01-15 a 2026-01-06,2026-01-07 a 2026-03-04,2026-03-04,1
TSM_lgbm,train,2.7834,14.5219,3.8108,0.0124,0.9938,0.9938,2026-03-06T20:44:16.588836+00:00,2025-01-15 a 2026-03-04,2025-01-15 a 2026-01-06,2026-01-07 a 2026-03-04,2026-03-04,0
TSM_lgbm,test,6.3298,73.2535,8.5588,0.018,0.7983,0.8368,2026-03-06T20:44:16.588836+00:00,2025-01-15 a 2026-03-04,2025-01-15 a 2026-01-06,2026-01-07 a 2026-03-04,2026-03-04,0
TSM_lgbm,train,3.3783,21.2179,4.6063,0.015,0.9909,0.9909,2026-03-06T20:44:16.588836+00:00,2025-01-15 a 2026-03-04,2025-01-15 a 2026-01-06,2026-01-07 a 2026-03-04,2026-03-04,1
TSM_lgbm,test,5.717,56.4884,7.5159,0.0163,0.8445,0.8529,2026-03-06T20:44:16.588836+00:00,2025-01-15 a 2026-03-04,2025-01-15 a 2026-01-06,2026-01-07 a 2026-03-04,2026-03-04,1
TSM_arima,train,4.2137,31.8012,5.6393,0.0187,0.9863,0.9863,2026-03-06T20:44:16.588836+00:00,2025-01-15 a 2026-03-04,2025-01-15 a 2026-01-06,2026-01-07 a 2026-03-04,2026-03-04,0
TSM_arima,test,6.2347,60.4763,7.7767,0.0179,0.8335,0.8342,2026-03-06T20:44:16.588836+00:00,2025-01-15 a 2026-03-04,2025-01-15 a 2026-01-06,2026-01-07 a 2026-03-04,2026-03-04,0
UNH_linreg,train,6.0968,85.1468,9.2275,0.0167,0.9899,0.9899,2026-03-06T20:44:16.588836+00:00,2025-01-15 a 2026-03-04,2025-01-15 a 2026-01-06,2026-01-07 a 2026-03-04,2026-03-04,0
UNH_linreg,test,9.5517,235.5328,15.3471,0.0324,0.6967,0.6968,2026-03-06T20:44:16.588836+00:00,2025-01-15 a 2026-03-04,2025-01-15 a 2026-01-06,2026-01-07 a 2026-03-04,2026-03-04,0
UNH_linreg,train,6.4308,93.4364,9.6663,0.0177,0.989,0.989,2026-03-06T20:44:16.588836+00:00,2025-01-15 a 2026-03-04,2025-01-15 a 2026-01-06,2026-01-07 a 2026-03-04,2026-03-04,1
UNH_linreg,test,7.6844,208.0441,14.4237,0.0259,0.7321,0.74,2026-03-06T20:44:16.588836+00:00,2025-01-15 a 2026-03-04,2025-01-15 a 2026-01-06,2026-01-07 a 2026-03-04,2026-03-04,1
UNH_rf,train,6.2126,96.1692,9.8066,0.0169,0.9886,0.9886,2026-03-06T20:44:16.588836+00:00,2025-01-15 a 2026-03-04,2025-01-15 a 2026-01-06,2026-01-07 a 2026-03-04,2026-03-04,0
UNH_rf,test,6.4092,150.3637,12.2623,0.0216,0.8064,0.81,2026-03-06T20:44:16.588836+00:00,2025-01-15 a 2026-03-04,2025-01-15 a 2026-01-06,2026-01-07 a 2026-03-04,2026-03-04,0
UNH_rf,train,6.2389,98.9862,9.9492,0.0169,0.9883,0.9883,2026-03-06T20:44:16.588836+00:00,2025-01-15 a 2026-03-04,2025-01-15 a 2026-01-06,2026-01-07 a 2026-03-04,2026-03-04,1
UNH_rf,test,6.3106,149.6392,12.2327,0.0213,0.8073,0.8114,2026-03-06T20:44:16.588836+00:00,2025-01-15 a 2026-03-04,2025-01-15 a 2026-01-06,2026-01-07 a 2026-03-04,2026-03-04,1
