model,residual
_NaiveModel,-4.699981689453182
_NaiveModel,33.33999633789068
_NaiveModel,-10.910003662109375
_NaiveModel,-7.989990234375
_NaiveModel,4.440002441406264
_NaiveModel,0.44000244140625
_NaiveModel,-7.6199951171875
_NaiveModel,-41.41998291015625
_NaiveModel,1.800003051757784
_NaiveModel,-106.3299560546875
_NaiveModel,-5.299987792968693
_NaiveModel,-4.3900146484375
_NaiveModel,-31.7100830078125
_NaiveModel,11.21002197265625
_NaiveModel,1.269989013671875
_NaiveModel,-3.720001220703125
_NaiveModel,4.540008544921875
_NaiveModel,2.060028076171875
_NaiveModel,30.5
_NaiveModel,-7.389984130859318
_NaiveModel,-3.9599609375
_NaiveModel,-3.130004882812443
_NaiveModel,-0.69000244140625
_NaiveModel,0.8800048828125
_NaiveModel,-4.449981689453068
_NaiveModel,0.8900070190429688
_NaiveModel,-5.119995117187528
_NaiveModel,1.209991455078125
_NaiveModel,1.80999755859375
_NaiveModel,-0.970001220703125
_NaiveModel,-8.760009765625
_NaiveModel,-22.470001220703182
_NaiveModel,4.190002441406307
_NaiveModel,-1.44000244140625
_NaiveModel,1.3399963378906108
_NaiveModel,-0.660003662109375
_NaiveModel,2.040008544921875
_NaiveModel,-17.90997314453125
_NaiveModel,-7.4499969482421875
_NaiveModel,-88.489990234375
_NaiveModel,-7.430023193359432
_NaiveModel,2.660003662109375
_NaiveModel,-35.719970703125
_NaiveModel,5.8599853515625
_NaiveModel,0.44000244140625
_NaiveModel,-16.259979248046875
_NaiveModel,-3.8500061035157103
_NaiveModel,-0.34002685546875
_NaiveModel,-21.81005859375
_NaiveModel,5.329986572265568
_NaiveModel,-10.620025634765625
_NaiveModel,2.58001708984375
_NaiveModel,-12.3499755859375
_NaiveModel,-0.720001220703125
_NaiveModel,4.399993896484318
_NaiveModel,-0.100006103515625
_NaiveModel,-2.44000244140625
_NaiveModel,0.7700042724609375
_NaiveModel,0.57000732421875
_NaiveModel,-2.7699966430664205
_NaiveModel,-32.1300048828125
_NaiveModel,-22.75
_NaiveModel,8.070007324218693
_NaiveModel,-5.41998291015625
_NaiveModel,1.090003967285142
_NaiveModel,0.4799957275390625
_NaiveModel,17.92999267578125
_NaiveModel,-12.83001708984375
_NaiveModel,7.260009765624915
_NaiveModel,-78.41003417968727
_NaiveModel,3.160003662109432
_NaiveModel,7.0
_NaiveModel,-62.55999755859375
_NaiveModel,18.85003662109375
_NaiveModel,2.5699920654296875
_NaiveModel,1.58001708984375
_NaiveModel,-3.8800048828125
_NaiveModel,-1.66998291015625
_NaiveModel,-10.429931640625
_NaiveModel,-13.379974365234375
_NaiveModel,5.489990234375
_NaiveModel,9.339996337890625
_NaiveModel,14.79998779296875
_NaiveModel,-4.849998474121108
_NaiveModel,12.6300048828125
_NaiveModel,-0.07999420166015625
_NaiveModel,3.259994506835909
_NaiveModel,5.0699920654296875
_NaiveModel,3.5399932861328125
_NaiveModel,6.230003356933594
_NaiveModel,0.410003662109375
_NaiveModel,5.839996337890625
_NaiveModel,-9.730010986328068
_NaiveModel,1.71002197265625
_NaiveModel,3.220001220703125
_NaiveModel,-0.6500091552734375
_NaiveModel,1.220001220703125
_NaiveModel,0.1099853515625
_NaiveModel,-0.16000366210931816
_NaiveModel,15.68994140625
_NaiveModel,-1.9200134277344318
_NaiveModel,-2.0
_NaiveModel,-10.21002197265625
_NaiveModel,-3.4100341796875
_NaiveModel,0.660003662109375
_NaiveModel,0.839996337890625
_NaiveModel,-1.9199981689453125
_NaiveModel,0.69000244140625
_NaiveModel,-10.1800537109375
_NaiveModel,12.029998779296875
_NaiveModel,-6.339996337890568
_NaiveModel,-2.220001220703125
_NaiveModel,4.530029296875
_NaiveModel,-1.0
_NaiveModel,8.480010986328182
_NaiveModel,-1.19000244140625
_NaiveModel,1.0399932861328125
_NaiveModel,7.6300048828125
_NaiveModel,-1.17999267578125
_NaiveModel,3.1999969482422017
_NaiveModel,6.079986572265625
_NaiveModel,-4.439971923828125
_NaiveModel,3.450012207031193
_NaiveModel,-3.75
_NaiveModel,0.4199981689453267
_NaiveModel,2.8300018310546875
_NaiveModel,2.71002197265625
_NaiveModel,31.780029296875
_NaiveModel,-1.3200073242187784
_NaiveModel,150.7900390625
_NaiveModel,11.980010986328125
_NaiveModel,-4.119995117187443
_NaiveModel,38.0400390625
_NaiveModel,-6.330017089843636
_NaiveModel,-3.3000030517578125
_NaiveModel,3.54998779296875
_NaiveModel,-7.790008544921875
_NaiveModel,-2.660003662109375
_NaiveModel,-5.0
_NaiveModel,-10.07000732421875
_NaiveModel,-3.980010986328182
_NaiveModel,-1.55999755859375
_NaiveModel,1.64996337890625
_NaiveModel,-4.1199951171875
_NaiveModel,-6.600006103515682
_NaiveModel,-0.34999847412109375
_NaiveModel,8.610000610351591
_NaiveModel,9.910003662109375
_NaiveModel,-3.1800079345703125
_NaiveModel,2.8000030517577983
_NaiveModel,23.440002441406307
_NaiveModel,31.279998779296875
_NaiveModel,-2.570007324218693
_NaiveModel,-1.8800048828125
_NaiveModel,-2.2399978637695455
_NaiveModel,-1.2599945068359375
_NaiveModel,-2.05999755859375
_NaiveModel,-24.8900146484375
_NaiveModel,-6.8899993896484375
_NaiveModel,-61.85009765624977
_NaiveModel,-18.45001220703125
