date,ticker,best_model,strategy_score,action,ret_1d,ret_5d,ret_20d,result_5d,pred_ARIMAModel,pred_LGBMRegressor,pred_LSTM,pred_RandomForestRegressor,pred_Ridge,pred_XGBRegressor,pred__NaiveModel
2026-06-05,UNH,_NaiveModel,0.0,HOLD,0.76%,4.17%,N/D,Fallo,-,-,-,-,-,-,NEUTRO
2026-06-05,V,_NaiveModel,0.0,HOLD,1.06%,1.52%,N/D,Fallo,-,-,-,-,-,-,NEUTRO
2026-06-05,WMT,_NaiveModel,0.0,HOLD,0.97%,0.97%,N/D,Acierto,-,-,-,-,-,-,NEUTRO
2026-06-05,XOM,_NaiveModel,0.0,HOLD,-1.39%,-2.06%,N/D,Fallo,-,-,-,-,-,-,NEUTRO
2026-06-04,AAPL,_NaiveModel,0.0,HOLD,0.31%,-2.81%,N/D,Fallo,-,-,-,-,-,-,NEUTRO
2026-06-04,AMD,_NaiveModel,0.0,HOLD,-3.56%,-9.62%,N/D,Fallo,-,-,-,-,-,-,NEUTRO
2026-06-04,AMZN,_NaiveModel,0.0,HOLD,1.51%,-1.92%,N/D,Fallo,-,-,-,-,-,-,NEUTRO
2026-06-04,ASML,_NaiveModel,0.0,HOLD,1.80%,1.31%,N/D,Fallo,-,-,-,-,-,-,NEUTRO
2026-06-04,AVGO,_NaiveModel,0.0,HOLD,-12.59%,-17.24%,N/D,Fallo,-,-,-,-,-,-,NEUTRO
2026-06-04,BRK-B,_NaiveModel,0.0,HOLD,0.69%,2.45%,N/D,Fallo,-,-,-,-,-,-,NEUTRO
2026-06-04,CAT,_NaiveModel,0.0,HOLD,1.54%,-1.14%,N/D,Fallo,-,-,-,-,-,-,NEUTRO
2026-06-04,COST,_NaiveModel,0.0,HOLD,1.09%,1.34%,N/D,Fallo,-,-,-,-,-,-,NEUTRO
2026-06-04,CRM,_NaiveModel,0.0,HOLD,-0.98%,-4.23%,N/D,Fallo,-,-,-,-,-,-,NEUTRO
2026-06-04,GOOGL,_NaiveModel,0.0,HOLD,3.68%,1.20%,N/D,Fallo,-,-,-,-,-,-,NEUTRO
2026-06-04,JNJ,_NaiveModel,0.0,HOLD,2.21%,4.00%,N/D,Fallo,-,-,-,-,-,-,NEUTRO
2026-06-04,JPM,_NaiveModel,0.0,HOLD,3.34%,3.41%,N/D,Fallo,-,-,-,-,-,-,NEUTRO
2026-06-04,LLY,_NaiveModel,0.0,HOLD,4.31%,6.52%,N/D,Fallo,-,-,-,-,-,-,NEUTRO
2026-06-04,LMT,_NaiveModel,0.0,HOLD,1.37%,1.57%,N/D,Fallo,-,-,-,-,-,-,NEUTRO
2026-06-04,MA,_NaiveModel,0.0,HOLD,2.17%,2.99%,N/D,Fallo,-,-,-,-,-,-,NEUTRO
2026-06-04,MCD,_NaiveModel,0.0,HOLD,-0.21%,1.64%,N/D,Fallo,-,-,-,-,-,-,NEUTRO
2026-06-04,META,_NaiveModel,0.0,HOLD,0.74%,-6.03%,N/D,Fallo,-,-,-,-,-,-,NEUTRO
2026-06-04,MRK,_NaiveModel,0.0,HOLD,4.85%,4.20%,N/D,Fallo,-,-,-,-,-,-,NEUTRO
2026-06-04,MSFT,_NaiveModel,0.0,HOLD,0.17%,-3.65%,N/D,Fallo,-,-,-,-,-,-,NEUTRO
2026-06-04,NEE,_NaiveModel,0.0,HOLD,1.30%,-0.67%,N/D,Acierto,-,-,-,-,-,-,NEUTRO
2026-06-04,NVDA,_NaiveModel,0.0,HOLD,1.82%,-2.85%,N/D,Fallo,-,-,-,-,-,-,NEUTRO
2026-06-04,ORCL,_NaiveModel,0.0,HOLD,2.61%,-8.04%,N/D,Fallo,-,-,-,-,-,-,NEUTRO
2026-06-04,PG,_NaiveModel,0.0,HOLD,0.42%,3.50%,N/D,Fallo,-,-,-,-,-,-,NEUTRO
2026-06-04,PLTR,_NaiveModel,0.0,HOLD,-0.35%,-4.03%,N/D,Fallo,-,-,-,-,-,-,NEUTRO
2026-06-04,TSLA,_NaiveModel,0.0,HOLD,-1.24%,-3.48%,N/D,Fallo,-,-,-,-,-,-,NEUTRO
2026-06-04,TSM,_NaiveModel,0.0,HOLD,1.88%,-2.26%,N/D,Fallo,-,-,-,-,-,-,NEUTRO
2026-06-04,UNH,_NaiveModel,0.0,HOLD,5.16%,7.84%,N/D,Fallo,-,-,-,-,-,-,NEUTRO
2026-06-04,V,_NaiveModel,0.0,HOLD,2.49%,2.33%,N/D,Fallo,-,-,-,-,-,-,NEUTRO
2026-06-04,WMT,_NaiveModel,0.0,HOLD,0.73%,2.52%,N/D,Fallo,-,-,-,-,-,-,NEUTRO
2026-06-04,XOM,_NaiveModel,0.0,HOLD,-0.32%,-0.51%,N/D,Acierto,-,-,-,-,-,-,NEUTRO
2026-06-03,AAPL,_NaiveModel,0.0,HOLD,-1.57%,-2.49%,N/D,Fallo,-,-,-,-,-,-,NEUTRO
2026-06-03,AMD,_NaiveModel,0.0,HOLD,4.02%,-10.58%,N/D,Fallo,-,-,-,-,-,-,NEUTRO
2026-06-03,AMZN,_NaiveModel,0.0,HOLD,-2.53%,-4.09%,N/D,Fallo,-,-,-,-,-,-,NEUTRO
2026-06-03,ASML,_NaiveModel,0.0,HOLD,1.23%,-3.73%,N/D,Fallo,-,-,-,-,-,-,NEUTRO
2026-06-03,AVGO,_NaiveModel,0.0,HOLD,-0.49%,-19.90%,N/D,Fallo,-,-,-,-,-,-,NEUTRO
2026-06-03,BRK-B,_NaiveModel,0.0,HOLD,0.82%,3.52%,N/D,Fallo,-,-,-,-,-,-,NEUTRO
2026-06-03,CAT,_NaiveModel,0.0,HOLD,1.80%,-0.61%,N/D,Acierto,-,-,-,-,-,-,NEUTRO
2026-06-03,COST,_NaiveModel,0.0,HOLD,0.79%,1.84%,N/D,Fallo,-,-,-,-,-,-,NEUTRO
2026-06-03,CRM,_NaiveModel,0.0,HOLD,-5.09%,-7.56%,N/D,Fallo,-,-,-,-,-,-,NEUTRO
2026-06-03,GOOGL,_NaiveModel,0.0,HOLD,-0.79%,1.85%,N/D,Fallo,-,-,-,-,-,-,NEUTRO
2026-06-03,JNJ,_NaiveModel,0.0,HOLD,0.16%,4.43%,N/D,Fallo,-,-,-,-,-,-,NEUTRO
2026-06-03,JPM,_NaiveModel,0.0,HOLD,-0.04%,3.79%,N/D,Fallo,-,-,-,-,-,-,NEUTRO
2026-06-03,LLY,_NaiveModel,0.0,HOLD,1.37%,6.32%,N/D,Fallo,-,-,-,-,-,-,NEUTRO
2026-06-03,LMT,_NaiveModel,0.0,HOLD,-0.27%,2.01%,N/D,Fallo,-,-,-,-,-,-,NEUTRO
2026-06-03,MA,_NaiveModel,0.0,HOLD,-1.28%,2.81%,N/D,Fallo,-,-,-,-,-,-,NEUTRO
2026-06-03,MCD,_NaiveModel,0.0,HOLD,-1.11%,1.26%,N/D,Fallo,-,-,-,-,-,-,NEUTRO
2026-06-03,META,_NaiveModel,0.0,HOLD,4.24%,-0.77%,N/D,Acierto,-,-,-,-,-,-,NEUTRO
2026-06-03,MRK,_NaiveModel,0.0,HOLD,-0.82%,4.44%,N/D,Fallo,-,-,-,-,-,-,NEUTRO
2026-06-03,MSFT,_NaiveModel,0.0,HOLD,-3.17%,-5.58%,N/D,Fallo,-,-,-,-,-,-,NEUTRO
2026-06-03,NEE,_NaiveModel,0.0,HOLD,-1.28%,0.19%,N/D,Acierto,-,-,-,-,-,-,NEUTRO
2026-06-03,NVDA,_NaiveModel,0.0,HOLD,-3.62%,-7.95%,N/D,Fallo,-,-,-,-,-,-,NEUTRO
2026-06-03,ORCL,_NaiveModel,0.0,HOLD,-5.83%,-12.63%,N/D,Fallo,-,-,-,-,-,-,NEUTRO
2026-06-03,PG,_NaiveModel,0.0,HOLD,-0.45%,4.06%,N/D,Fallo,-,-,-,-,-,-,NEUTRO
2026-06-03,PLTR,_NaiveModel,0.0,HOLD,-6.55%,-10.94%,N/D,Fallo,-,-,-,-,-,-,NEUTRO
2026-06-03,TSLA,_NaiveModel,0.0,HOLD,-0.01%,-7.73%,N/D,Fallo,-,-,-,-,-,-,NEUTRO
2026-06-03,TSM,_NaiveModel,0.0,HOLD,-2.24%,-7.06%,N/D,Fallo,-,-,-,-,-,-,NEUTRO
2026-06-03,UNH,_NaiveModel,0.0,HOLD,-0.24%,5.70%,N/D,Fallo,-,-,-,-,-,-,NEUTRO
2026-06-03,V,_NaiveModel,0.0,HOLD,-1.55%,1.97%,N/D,Fallo,-,-,-,-,-,-,NEUTRO
2026-06-03,WMT,_NaiveModel,0.0,HOLD,3.39%,5.15%,N/D,Fallo,-,-,-,-,-,-,NEUTRO
2026-06-03,XOM,_NaiveModel,0.0,HOLD,1.99%,0.24%,N/D,Acierto,-,-,-,-,-,-,NEUTRO
2026-06-02,AAPL,_NaiveModel,0.0,HOLD,2.90%,0.34%,-3.04%,Acierto,-,-,-,-,-,-,NEUTRO
2026-06-02,AMD,_NaiveModel,0.0,HOLD,2.24%,-8.58%,8.14%,Fallo,-,-,-,-,-,-,NEUTRO
2026-06-02,AMZN,_NaiveModel,0.0,HOLD,-1.81%,-5.83%,-10.90%,Fallo,-,-,-,-,-,-,NEUTRO
2026-06-02,ASML,_NaiveModel,0.0,HOLD,4.72%,0.81%,18.46%,Acierto,-,-,-,-,-,-,NEUTRO
2026-06-02,AVGO,_NaiveModel,0.0,HOLD,4.70%,-16.14%,-14.75%,Fallo,-,-,-,-,-,-,NEUTRO
2026-06-02,BRK-B,_NaiveModel,0.0,HOLD,0.26%,3.79%,3.91%,Fallo,-,-,-,-,-,-,NEUTRO
2026-06-02,CAT,_NaiveModel,0.0,HOLD,5.14%,4.50%,18.13%,Fallo,-,-,-,-,-,-,NEUTRO
2026-06-02,COST,_NaiveModel,0.0,HOLD,0.86%,2.72%,0.55%,Fallo,-,-,-,-,-,-,NEUTRO
2026-06-02,CRM,_NaiveModel,0.0,HOLD,-4.18%,-11.42%,-28.38%,Fallo,-,-,-,-,-,-,NEUTRO
2026-06-02,GOOGL,_NaiveModel,0.0,HOLD,-3.86%,-2.08%,-7.09%,Fallo,-,-,-,-,-,-,NEUTRO
2026-06-02,JNJ,_NaiveModel,0.0,HOLD,-0.28%,4.14%,3.48%,Fallo,-,-,-,-,-,-,NEUTRO
2026-06-02,JPM,_NaiveModel,0.0,HOLD,1.48%,5.32%,11.77%,Fallo,-,-,-,-,-,-,NEUTRO
2026-06-02,LLY,_NaiveModel,0.0,HOLD,-1.67%,4.55%,1.84%,Fallo,-,-,-,-,-,-,NEUTRO
2026-06-02,LMT,_NaiveModel,0.0,HOLD,-0.59%,1.41%,-4.43%,Fallo,-,-,-,-,-,-,NEUTRO
2026-06-02,MA,_NaiveModel,0.0,HOLD,-3.55%,-0.84%,-2.25%,Acierto,-,-,-,-,-,-,NEUTRO
2026-06-02,MCD,_NaiveModel,0.0,HOLD,0.09%,1.35%,-2.18%,Fallo,-,-,-,-,-,-,NEUTRO
2026-06-02,META,_NaiveModel,0.0,HOLD,-0.47%,-1.24%,N/D,Fallo,-,-,-,-,-,-,NEUTRO
2026-06-02,MRK,_NaiveModel,0.0,HOLD,0.42%,4.88%,0.27%,Fallo,-,-,-,-,-,-,NEUTRO
2026-06-02,MSFT,_NaiveModel,0.0,HOLD,-4.17%,-9.52%,-20.23%,Fallo,-,-,-,-,-,-,NEUTRO
2026-06-02,NEE,_NaiveModel,0.0,HOLD,2.41%,2.61%,2.89%,Fallo,-,-,-,-,-,-,NEUTRO
2026-06-02,NVDA,_NaiveModel,0.0,HOLD,-0.69%,-8.58%,-7.00%,Fallo,-,-,-,-,-,-,NEUTRO
2026-06-02,ORCL,_NaiveModel,0.0,HOLD,-1.44%,-13.89%,-29.45%,Fallo,-,-,-,-,-,-,NEUTRO
2026-06-02,PG,_NaiveModel,0.0,HOLD,0.38%,4.46%,5.28%,Fallo,-,-,-,-,-,-,NEUTRO
2026-06-02,PLTR,_NaiveModel,0.0,HOLD,-5.28%,-15.64%,N/D,Fallo,-,-,-,-,-,-,NEUTRO
2026-06-02,TSLA,_NaiveModel,0.0,HOLD,1.89%,-5.98%,-2.60%,Fallo,-,-,-,-,-,-,NEUTRO
2026-06-02,TSM,_NaiveModel,0.0,HOLD,2.54%,-4.70%,7.35%,Fallo,-,-,-,-,-,-,NEUTRO
2026-06-02,UNH,_NaiveModel,0.0,HOLD,-0.51%,5.16%,7.06%,Fallo,-,-,-,-,-,-,NEUTRO
2026-06-02,V,_NaiveModel,0.0,HOLD,-1.69%,0.25%,1.19%,Acierto,-,-,-,-,-,-,NEUTRO
2026-06-02,WMT,_NaiveModel,0.0,HOLD,-1.34%,3.73%,2.25%,Fallo,-,-,-,-,-,-,NEUTRO
2026-06-02,XOM,_NaiveModel,0.0,HOLD,0.12%,0.36%,-7.30%,Acierto,-,-,-,-,-,-,NEUTRO
2026-06-01,AAPL,_NaiveModel,0.0,HOLD,-1.84%,-1.51%,-4.50%,Fallo,-,-,-,-,-,-,NEUTRO
2026-06-01,AMD,_NaiveModel,0.0,HOLD,-1.16%,-9.63%,4.12%,Fallo,-,-,-,-,-,-,NEUTRO
2026-06-01,AMZN,_NaiveModel,0.0,HOLD,-3.47%,-9.09%,-9.70%,Fallo,-,-,-,-,-,-,NEUTRO
2026-06-01,ASML,_NaiveModel,0.0,HOLD,0.98%,1.80%,19.65%,Fallo,-,-,-,-,-,-,NEUTRO
2026-06-01,AVGO,_NaiveModel,0.0,HOLD,2.95%,-13.66%,-7.93%,Fallo,-,-,-,-,-,-,NEUTRO
2026-06-01,BRK-B,_NaiveModel,0.0,HOLD,-0.88%,2.88%,3.16%,Fallo,-,-,-,-,-,-,NEUTRO
2026-06-01,CAT,_NaiveModel,0.0,HOLD,-1.20%,3.24%,12.55%,Fallo,-,-,-,-,-,-,NEUTRO
2026-06-01,COST,_NaiveModel,0.0,HOLD,-1.07%,1.63%,-0.51%,Fallo,-,-,-,-,-,-,NEUTRO
2026-06-01,CRM,_NaiveModel,0.0,HOLD,9.68%,-2.85%,-20.58%,Fallo,-,-,-,-,-,-,NEUTRO
2026-06-01,GOOGL,_NaiveModel,0.0,HOLD,-1.04%,-3.11%,-3.24%,Fallo,-,-,-,-,-,-,NEUTRO
2026-06-01,JNJ,_NaiveModel,0.0,HOLD,-0.81%,3.30%,1.36%,Fallo,-,-,-,-,-,-,NEUTRO
2026-06-01,JPM,_NaiveModel,0.0,HOLD,-0.91%,4.36%,8.66%,Fallo,-,-,-,-,-,-,NEUTRO
2026-06-01,LLY,_NaiveModel,0.0,HOLD,-2.06%,2.39%,-0.58%,Fallo,-,-,-,-,-,-,NEUTRO
2026-06-01,LMT,_NaiveModel,0.0,HOLD,-2.63%,-1.26%,-3.68%,Fallo,-,-,-,-,-,-,NEUTRO
2026-06-01,MA,_NaiveModel,0.0,HOLD,0.26%,-0.59%,-0.85%,Acierto,-,-,-,-,-,-,NEUTRO
2026-06-01,MCD,_NaiveModel,0.0,HOLD,-1.11%,0.23%,-0.21%,Acierto,-,-,-,-,-,-,NEUTRO
2026-06-01,META,_NaiveModel,0.0,HOLD,-5.07%,-6.25%,-10.86%,Fallo,-,-,-,-,-,-,NEUTRO
2026-06-01,MRK,_NaiveModel,0.0,HOLD,-2.99%,1.74%,-4.09%,Fallo,-,-,-,-,-,-,NEUTRO
2026-06-01,MSFT,_NaiveModel,0.0,HOLD,2.28%,-7.46%,-15.73%,Fallo,-,-,-,-,-,-,NEUTRO
2026-06-01,NEE,_NaiveModel,0.0,HOLD,-3.85%,-1.34%,-0.30%,Fallo,-,-,-,-,-,-,NEUTRO
2026-06-01,NVDA,_NaiveModel,0.0,HOLD,6.26%,-2.86%,-0.21%,Fallo,-,-,-,-,-,-,NEUTRO
2026-06-01,ORCL,_NaiveModel,0.0,HOLD,9.91%,-5.36%,-18.38%,Fallo,-,-,-,-,-,-,NEUTRO
2026-06-01,PG,_NaiveModel,0.0,HOLD,-2.28%,2.08%,4.75%,Fallo,-,-,-,-,-,-,NEUTRO
2026-06-01,PLTR,_NaiveModel,0.0,HOLD,2.63%,-13.42%,-23.66%,Fallo,-,-,-,-,-,-,NEUTRO
2026-06-01,TSLA,_NaiveModel,0.0,HOLD,-4.57%,-10.28%,-8.10%,Fallo,-,-,-,-,-,-,NEUTRO
2026-06-01,TSM,_NaiveModel,0.0,HOLD,4.11%,-0.78%,10.44%,Acierto,-,-,-,-,-,-,NEUTRO
2026-06-01,UNH,_NaiveModel,0.0,HOLD,-0.12%,5.04%,5.43%,Fallo,-,-,-,-,-,-,NEUTRO
2026-06-01,V,_NaiveModel,0.0,HOLD,-1.10%,-0.85%,0.27%,Acierto,-,-,-,-,-,-,NEUTRO
2026-06-01,WMT,_NaiveModel,0.0,HOLD,-0.99%,2.70%,1.24%,Fallo,-,-,-,-,-,-,NEUTRO
2026-06-01,XOM,_NaiveModel,0.0,HOLD,2.84%,3.21%,-5.13%,Fallo,-,-,-,-,-,-,NEUTRO
2026-05-31,AAPL,_NaiveModel,0.0,HOLD,0.00%,-0.27%,-4.50%,Acierto,-,-,-,-,-,-,NEUTRO
2026-05-31,AMD,_NaiveModel,0.0,HOLD,0.00%,1.38%,4.12%,Fallo,-,-,-,-,-,-,NEUTRO
2026-05-31,AMZN,_NaiveModel,0.0,HOLD,0.00%,-6.23%,-9.70%,Fallo,-,-,-,-,-,-,NEUTRO
2026-05-31,ASML,_NaiveModel,0.0,HOLD,0.00%,8.97%,19.65%,Fallo,-,-,-,-,-,-,NEUTRO
2026-05-31,AVGO,_NaiveModel,0.0,HOLD,0.00%,-6.24%,-7.93%,Fallo,-,-,-,-,-,-,NEUTRO
2026-05-31,BRK-B,_NaiveModel,0.0,HOLD,0.00%,0.87%,3.16%,Acierto,-,-,-,-,-,-,NEUTRO
2026-05-31,CAT,_NaiveModel,0.0,HOLD,0.00%,7.38%,12.55%,Fallo,-,-,-,-,-,-,NEUTRO
2026-05-31,COST,_NaiveModel,0.0,HOLD,0.00%,1.68%,-0.51%,Fallo,-,-,-,-,-,-,NEUTRO
2026-05-31,CRM,_NaiveModel,0.0,HOLD,0.00%,-1.23%,-20.58%,Fallo,-,-,-,-,-,-,NEUTRO
2026-05-31,GOOGL,_NaiveModel,0.0,HOLD,0.00%,-2.14%,-3.24%,Fallo,-,-,-,-,-,-,NEUTRO
2026-05-31,JNJ,_NaiveModel,0.0,HOLD,0.00%,1.26%,1.36%,Fallo,-,-,-,-,-,-,NEUTRO
2026-05-31,JPM,_NaiveModel,0.0,HOLD,0.00%,3.87%,8.66%,Fallo,-,-,-,-,-,-,NEUTRO
2026-05-31,LLY,_NaiveModel,0.0,HOLD,0.00%,1.83%,-0.58%,Fallo,-,-,-,-,-,-,NEUTRO
2026-05-31,LMT,_NaiveModel,0.0,HOLD,0.00%,-2.15%,-3.68%,Fallo,-,-,-,-,-,-,NEUTRO
2026-05-31,MA,_NaiveModel,0.0,HOLD,0.00%,-2.47%,-0.85%,Fallo,-,-,-,-,-,-,NEUTRO
2026-05-31,MCD,_NaiveModel,0.0,HOLD,0.00%,-2.32%,-0.21%,Fallo,-,-,-,-,-,-,NEUTRO
2026-05-31,META,_NaiveModel,0.0,HOLD,0.00%,-0.78%,-8.74%,Acierto,-,-,-,-,-,-,NEUTRO
2026-05-31,MRK,_NaiveModel,0.0,HOLD,0.00%,1.30%,-4.09%,Fallo,-,-,-,-,-,-,NEUTRO
2026-05-31,MSFT,_NaiveModel,0.0,HOLD,0.00%,-4.93%,-15.73%,Fallo,-,-,-,-,-,-,NEUTRO
2026-05-31,NEE,_NaiveModel,0.0,HOLD,0.00%,-1.53%,-0.30%,Fallo,-,-,-,-,-,-,NEUTRO
2026-05-31,NVDA,_NaiveModel,0.0,HOLD,0.00%,3.56%,-0.21%,Fallo,-,-,-,-,-,-,NEUTRO
2026-05-31,ORCL,_NaiveModel,0.0,HOLD,0.00%,4.68%,-18.38%,Fallo,-,-,-,-,-,-,NEUTRO
2026-05-31,PG,_NaiveModel,0.0,HOLD,0.00%,-1.94%,4.75%,Fallo,-,-,-,-,-,-,NEUTRO
2026-05-31,PLTR,_NaiveModel,0.0,HOLD,0.00%,-9.48%,-17.93%,Fallo,-,-,-,-,-,-,NEUTRO
2026-05-31,TSLA,_NaiveModel,0.0,HOLD,0.00%,-3.98%,-8.10%,Fallo,-,-,-,-,-,-,NEUTRO
2026-05-31,TSM,_NaiveModel,0.0,HOLD,0.00%,6.33%,10.44%,Fallo,-,-,-,-,-,-,NEUTRO
2026-05-31,UNH,_NaiveModel,0.0,HOLD,0.00%,4.25%,5.43%,Fallo,-,-,-,-,-,-,NEUTRO
2026-05-31,V,_NaiveModel,0.0,HOLD,0.00%,-1.89%,0.27%,Fallo,-,-,-,-,-,-,NEUTRO
2026-05-31,WMT,_NaiveModel,0.0,HOLD,0.00%,1.72%,1.24%,Fallo,-,-,-,-,-,-,NEUTRO
2026-05-31,XOM,_NaiveModel,0.0,HOLD,0.00%,4.67%,-5.13%,Fallo,-,-,-,-,-,-,NEUTRO
2026-05-30,AAPL,_NaiveModel,0.0,HOLD,0.00%,-0.58%,-4.50%,Acierto,-,-,-,-,-,-,NEUTRO
2026-05-30,AMD,_NaiveModel,0.0,HOLD,0.00%,5.12%,4.12%,Fallo,-,-,-,-,-,-,NEUTRO
2026-05-30,AMZN,_NaiveModel,0.0,HOLD,0.00%,-7.62%,-9.70%,Fallo,-,-,-,-,-,-,NEUTRO
2026-05-30,ASML,_NaiveModel,0.0,HOLD,0.00%,7.04%,19.65%,Fallo,-,-,-,-,-,-,NEUTRO
2026-05-30,AVGO,_NaiveModel,0.0,HOLD,0.00%,7.27%,-7.93%,Fallo,-,-,-,-,-,-,NEUTRO
2026-05-30,BRK-B,_NaiveModel,0.0,HOLD,0.00%,0.19%,3.16%,Acierto,-,-,-,-,-,-,NEUTRO
2026-05-30,CAT,_NaiveModel,0.0,HOLD,0.00%,5.74%,12.55%,Fallo,-,-,-,-,-,-,NEUTRO
2026-05-30,COST,_NaiveModel,0.0,HOLD,0.00%,0.58%,-0.51%,Acierto,-,-,-,-,-,-,NEUTRO
2026-05-30,CRM,_NaiveModel,0.0,HOLD,0.00%,-0.26%,-20.58%,Acierto,-,-,-,-,-,-,NEUTRO
2026-05-30,GOOGL,_NaiveModel,0.0,HOLD,0.00%,-5.61%,-3.24%,Fallo,-,-,-,-,-,-,NEUTRO
2026-05-30,JNJ,_NaiveModel,0.0,HOLD,0.00%,-0.93%,1.36%,Acierto,-,-,-,-,-,-,NEUTRO
2026-05-30,JPM,_NaiveModel,0.0,HOLD,0.00%,0.51%,8.66%,Acierto,-,-,-,-,-,-,NEUTRO
2026-05-30,LLY,_NaiveModel,0.0,HOLD,0.00%,-2.37%,-0.58%,Fallo,-,-,-,-,-,-,NEUTRO
2026-05-30,LMT,_NaiveModel,0.0,HOLD,0.00%,-3.47%,-3.68%,Fallo,-,-,-,-,-,-,NEUTRO
2026-05-30,MA,_NaiveModel,0.0,HOLD,0.00%,-4.54%,-0.85%,Fallo,-,-,-,-,-,-,NEUTRO
2026-05-30,MCD,_NaiveModel,0.0,HOLD,0.00%,-2.12%,-0.21%,Fallo,-,-,-,-,-,-,NEUTRO
2026-05-30,META,_NaiveModel,0.0,HOLD,0.00%,-1.51%,-8.74%,Fallo,-,-,-,-,-,-,NEUTRO
2026-05-30,MRK,_NaiveModel,0.0,HOLD,0.00%,-3.39%,-4.09%,Fallo,-,-,-,-,-,-,NEUTRO
2026-05-30,MSFT,_NaiveModel,0.0,HOLD,0.00%,-5.09%,-15.73%,Fallo,-,-,-,-,-,-,NEUTRO
2026-05-30,NEE,_NaiveModel,0.0,HOLD,0.00%,-2.79%,-0.30%,Fallo,-,-,-,-,-,-,NEUTRO
2026-05-30,NVDA,_NaiveModel,0.0,HOLD,0.00%,1.71%,-0.21%,Fallo,-,-,-,-,-,-,NEUTRO
2026-05-30,ORCL,_NaiveModel,0.0,HOLD,0.00%,2.02%,-18.38%,Fallo,-,-,-,-,-,-,NEUTRO
2026-05-30,PG,_NaiveModel,0.0,HOLD,0.00%,-2.35%,4.75%,Fallo,-,-,-,-,-,-,NEUTRO
2026-05-30,PLTR,_NaiveModel,0.0,HOLD,0.00%,-9.16%,-17.93%,Fallo,-,-,-,-,-,-,NEUTRO
2026-05-30,TSLA,_NaiveModel,0.0,HOLD,0.00%,-2.77%,-8.10%,Fallo,-,-,-,-,-,-,NEUTRO
2026-05-30,TSM,_NaiveModel,0.0,HOLD,0.00%,4.36%,10.44%,Fallo,-,-,-,-,-,-,NEUTRO
2026-05-30,UNH,_NaiveModel,0.0,HOLD,0.00%,-0.87%,5.43%,Acierto,-,-,-,-,-,-,NEUTRO
2026-05-30,V,_NaiveModel,0.0,HOLD,0.00%,-4.28%,0.27%,Fallo,-,-,-,-,-,-,NEUTRO
2026-05-30,WMT,_NaiveModel,0.0,HOLD,0.00%,0.98%,1.24%,Acierto,-,-,-,-,-,-,NEUTRO
2026-05-30,XOM,_NaiveModel,0.0,HOLD,0.00%,5.00%,-5.13%,Fallo,-,-,-,-,-,-,NEUTRO
2026-05-29,AAPL,_NaiveModel,0.0,HOLD,-0.14%,0.86%,-4.64%,Acierto,-,-,-,-,-,-,NEUTRO
2026-05-29,AMD,_NaiveModel,0.0,HOLD,-0.38%,0.67%,3.72%,Acierto,-,-,-,-,-,-,NEUTRO
2026-05-29,AMZN,_NaiveModel,0.0,HOLD,-1.23%,-6.38%,-10.81%,Fallo,-,-,-,-,-,-,NEUTRO
2026-05-29,ASML,_NaiveModel,0.0,HOLD,0.44%,6.20%,20.17%,Fallo,-,-,-,-,-,-,NEUTRO
2026-05-29,AVGO,_NaiveModel,0.0,HOLD,4.73%,12.89%,-3.57%,Fallo,-,-,-,-,-,-,NEUTRO
2026-05-29,BRK-B,_NaiveModel,0.0,HOLD,-0.62%,-1.24%,2.52%,Fallo,-,-,-,-,-,-,NEUTRO
2026-05-29,CAT,_NaiveModel,0.0,HOLD,-1.33%,2.49%,11.06%,Fallo,-,-,-,-,-,-,NEUTRO
2026-05-29,COST,_NaiveModel,0.0,HOLD,-3.91%,-4.11%,-4.40%,Fallo,-,-,-,-,-,-,NEUTRO
2026-05-29,CRM,_NaiveModel,0.0,HOLD,8.47%,14.00%,-13.84%,Fallo,-,-,-,-,-,-,NEUTRO
2026-05-29,GOOGL,_NaiveModel,0.0,HOLD,-2.51%,-7.25%,-5.66%,Fallo,-,-,-,-,-,-,NEUTRO
2026-05-29,JNJ,_NaiveModel,0.0,HOLD,-2.37%,-3.43%,-1.04%,Fallo,-,-,-,-,-,-,NEUTRO
2026-05-29,JPM,_NaiveModel,0.0,HOLD,0.87%,1.43%,9.60%,Fallo,-,-,-,-,-,-,NEUTRO
2026-05-29,LLY,_NaiveModel,0.0,HOLD,-1.93%,-5.56%,-2.51%,Fallo,-,-,-,-,-,-,NEUTRO
2026-05-29,LMT,_NaiveModel,0.0,HOLD,-1.26%,-4.43%,-4.89%,Fallo,-,-,-,-,-,-,NEUTRO
2026-05-29,MA,_NaiveModel,0.0,HOLD,0.05%,-3.25%,-0.80%,Fallo,-,-,-,-,-,-,NEUTRO
2026-05-29,MCD,_NaiveModel,0.0,HOLD,0.44%,-0.58%,0.23%,Acierto,-,-,-,-,-,-,NEUTRO
2026-05-29,META,_NaiveModel,0.0,HOLD,-0.44%,-5.93%,-9.14%,Fallo,-,-,-,-,-,-,NEUTRO
2026-05-29,MRK,_NaiveModel,0.0,HOLD,-0.98%,-3.54%,-5.02%,Fallo,-,-,-,-,-,-,NEUTRO
2026-05-29,MSFT,_NaiveModel,0.0,HOLD,5.45%,3.35%,-11.15%,Fallo,-,-,-,-,-,-,NEUTRO
